depth,age_median,age_mean,age_ci68_lower,age_ci68_upper,age_ci95_lower,age_ci95_upper
8.44,24.178572371560747,24.178458862239847,24.016286951631447,24.335354458901193,23.869075288803742,24.515599042788274
8.48,24.263314287396714,24.261981791673563,24.09850709041639,24.41929293298833,23.941708190235143,24.610274987604786
8.52,24.34047813109852,24.344618097660955,24.17205517026472,24.50885576331741,24.02245164370744,24.691685848561104
8.56,24.42090296519679,24.42659863818433,24.247902217790934,24.609169413142475,24.0979869371712,24.78045251393724
8.6,24.50613730133591,24.50813081922404,24.320700588561774,24.69811772902003,24.179744297901514,24.871741186194875
8.64,24.583891426606584,24.58895393523238,24.39804472199425,24.772773958876254,24.243655762550517,24.949215452946277
8.68,24.664880850824844,24.66972340734621,24.476678669085523,24.854911418478192,24.311532581916023,25.03658083467255
8.72,24.74695545981279,24.750265903792815,24.559132921326523,24.93904221327093,24.397391321152803,25.12635146845652
8.76,24.82573152251244,24.82930854677999,24.63670756554352,25.013756892584304,24.465979013942913,25.19442227391564
8.84,24.983101538976626,24.984687076213543,24.803630563788587,25.17011723807883,24.628814048726934,25.334847222915965
8.88,25.063998480751238,25.06128843604132,24.87973721797865,25.2483978855655,24.708478838326357,25.403908362088774
8.92,25.141655148512562,25.137041608768644,24.96509743447372,25.312517644114227,24.785503114449224,25.471547791132732
8.96,25.21813646031508,25.21138117147285,25.04542689740577,25.376646079825385,24.871742808870653,25.541195610662125
9.0,25.295718549134307,25.28509045831515,25.1235423517471,25.444633943653017,24.94858830431898,25.595471368397476
9.04,25.3686770626458,25.357659984605696,25.202095969236773,25.50783812023277,25.03311379245093,25.66130019434915
9.08,25.4382031479577,25.42909264218773,25.275786101154026,25.57437557708373,25.117344963955816,25.727222190519868
9.12,25.510197900747585,25.499605319876224,25.347206863040512,25.636250616386743,25.183046746623013,25.785445714881543
9.16,25.580691711840654,25.569511797696666,25.421898235067903,25.701975495941934,25.25356594807033,25.846256312898266
9.185,25.6254332038838,25.613451829600983,25.468784538532542,25.74570568964621,25.28555309889873,25.87704388679844
9.215,25.677254054207445,25.666486544375505,25.52515218926276,25.80188118639765,25.33521479581042,25.921475251292733
9.24,25.71861480935337,25.71116094788326,25.576052168561773,25.852217580929267,25.38049692016247,25.972731215381376
